,COMM_NUM,CNAME_E,Sector,Community Latitude,Community Longitude,Venue Id,Venue,Venue Latitude,Venue Longitude,Venue Category,Stats TipsCount,Stats UsersCount,Stats CheckinsCount,Rating,Url,Price Tier,geometry,COMMUINITY_NAME
1221,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,5a8c15a8bed48320672b0da7,Home Bakery Kitchen,25.18924634,55.29772117,Bakery,30,1329,1885,9.2,http://homebakery.ae,1.0,POINT (55.29772117 25.18924634),ZAA'BEEL SECOND
1222,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,5556f05b498e52b9d8f6be4d,The Espresso Lab,25.18869968,55.29759854,Coffee Shop,153,2325,4654,9.2,http://www.theespressolab.com,1.0,POINT (55.29759854 25.18869968),ZAA'BEEL SECOND
1223,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,56b9ae92498e000939da23ee,Craft Café,25.18989075,55.29773585,Café,9,210,349,8.6,http://www.craftcafe.ae,1.0,POINT (55.29773585 25.18989075),ZAA'BEEL SECOND
1224,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,593a6cb0f62f2b66394d5c05,Frame,25.18890601,55.29814008,Café,18,604,1333,8.8,,1.0,POINT (55.29814008 25.18890601),ZAA'BEEL SECOND
1225,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,5714b7ee498e7d9eff9693a6,One Life Kitchen and Cafe,25.18830251,55.29808896,Café,26,407,904,9.0,http://www.onelifedxb.com,1.0,POINT (55.29808896 25.18830251),ZAA'BEEL SECOND
1226,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,5871dbd59dc8d07673efd913,The Lighthouse,25.18932341,55.29676078,Restaurant,34,610,914,8.6,http://www.thelighthouse.ae,2.0,POINT (55.29676078 25.18932341),ZAA'BEEL SECOND
1227,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,56e8ea96498e9d491ac1a731,Rove Downtown Dubai,25.2030303,55.2793844,Hotel,58,2196,5317,9.4,http://www.rovehotels.com,,POINT (55.2793844 25.2030303),ZAA'BEEL SECOND
1228,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,5df4ca0406144d000848b7cb,Huff & Puff,25.199066,55.282136,Burger Joint,3,85,93,8.4,,1.0,POINT (55.282136 25.199066),ZAA'BEEL SECOND
1229,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,57c72b5f498ebea6aae0576a,Carnival by Trèsind,25.21100974,55.28211325,Indian Restaurant,45,655,745,9.0,http://www.carnivalbytresind.com,2.0,POINT (55.28211325 25.21100974),ZAA'BEEL SECOND
1230,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,57a98afd498ed2709196f1f4,Rove Downtown Pool Deck,25.20277383,55.27926181,Pool,2,242,363,8.9,,,POINT (55.27926181 25.20277383),ZAA'BEEL SECOND
1231,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,56e0062e498ef34928aeca4b,Four Seasons Hotel Dubai International Financial Centre,25.212701,55.282341,Hotel,30,2497,5518,9.4,http://www.fourseasons.com/dubaidifc,,POINT (55.282341 25.212701),ZAA'BEEL SECOND
1232,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,56cea6ebcd109631feed7d88,Luna Sky Bar,25.212649,55.282493,Cocktail Bar,31,5817,12436,9.2,,3.0,POINT (55.282493 25.212649),ZAA'BEEL SECOND
1233,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,5a909651c62b493a336d2326,MINA Brasserie,25.212688,55.282708,Diner,15,349,456,9.1,http://www.minabrasserie.com,1.0,POINT (55.282708 25.212688),ZAA'BEEL SECOND
1234,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,4f6eecf6e4b0a235d8093820,Roberto's (روبيرتوز),25.2123852,55.28204078,Italian Restaurant,270,9252,15747,9.2,https://www.robertos.ae/dubai/,3.0,POINT (55.28204078 25.2123852),ZAA'BEEL SECOND
1235,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,4ccea36caa25a35d2599210f,La Petite Maison,25.2131746,55.2824739,French Restaurant,332,6813,12319,9.4,http://lpmlondon.co.uk/dubai,3.0,POINT (55.2824739 25.2131746),ZAA'BEEL SECOND
1236,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,4b75a0d3f964a5202c182ee3,Zuma,25.21399304,55.28332255,Japanese Restaurant,528,13123,23954,9.3,http://www.zumarestaurant.com/zuma-landing/dubai/en/welcome,3.0,POINT (55.28332255 25.21399304),ZAA'BEEL SECOND
1237,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,571f5744498eeca6fdf7a28a,Amorino,25.1886546,55.29779899,Snack Place,0,58,207,8.3,http://www.amorino.com,1.0,POINT (55.29779899 25.1886546),ZAA'BEEL SECOND
1238,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,5cc93d6a234724002cc36e51,Waldorf Astoria Dubai International Financial Centre (والدورف أستوريا مركز دبي المالي العالمي),25.21131,55.281272,Hotel,6,265,524,9.0,https://waldorfastoria3.hilton.com/en/hotels/uae/waldorf-astoria-dubai-international-financial-centre-DXBWAWA/index.html,,POINT (55.281272 25.21131),ZAA'BEEL SECOND
1239,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,5d32e40349188800096ff477,Bull & Bear,25.211045,55.28294,Steakhouse,2,40,60,8.4,,4.0,POINT (55.28294 25.211045),ZAA'BEEL SECOND
1240,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,5c66a77a3fcee8002c7b6754,avli by tashas,25.21314082,55.28245295,Greek Restaurant,30,1173,1453,9.0,http://www.avlibytashas.com,2.0,POINT (55.28245295 25.21314082),ZAA'BEEL SECOND
1241,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,593a90233d479112ac9cb31e,Yui,25.1888515,55.29812005,Ramen Restaurant,8,189,334,8.2,,,POINT (55.29812005 25.1888515),ZAA'BEEL SECOND
1242,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,5ca63f8428374e002cc67f59,Marea,25.213731,55.283156,Restaurant,5,176,205,8.8,http://www.marearestaurant.com/dubai,2.0,POINT (55.283156 25.213731),ZAA'BEEL SECOND
1243,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,5bdb17e92b274a002c817d4c,Gaia,25.21418912,55.28258204,Greek Restaurant,86,2263,2964,9.1,http://gaia-dubai.com,2.0,POINT (55.28258204 25.21418912),ZAA'BEEL SECOND
1244,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,5dd2c5b00e96d200080cffa7,​Shanghai Me,25.21465748,55.2828723,Restaurant,13,595,702,9.2,https://shanghaime-restaurant.com,2.0,POINT (55.2828723 25.21465748),ZAA'BEEL SECOND
1245,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,56be258438fad966c5dfcdc5,Cipriani,25.2137071,55.28273847,Italian Restaurant,122,4456,7623,8.9,,2.0,POINT (55.28273847 25.2137071),ZAA'BEEL SECOND
1246,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,5db9a11fd250890007e01f9d,#SaltBae,25.2130528,55.28236805,Burger Joint,24,1132,1310,8.7,http://www.nusr-et.com.tr,1.0,POINT (55.28236805 25.2130528),ZAA'BEEL SECOND
1247,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,57434136498ee90d5c6ba79d,Churchill Club,25.21254757,55.28234188,Lounge,4,104,220,8.6,,3.0,POINT (55.28234188 25.21254757),ZAA'BEEL SECOND
1248,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,541c476e498ee8757ebc7bc9,Roberto's,25.21214238,55.28163392,Lounge,3,176,197,8.7,,3.0,POINT (55.28163392 25.21214238),ZAA'BEEL SECOND
1249,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,5c8bfa61947c05002ce44ecd,SKY 2.0,25.18740636,55.30231436,Nightclub,3,1402,1812,8.5,,3.0,POINT (55.30231436 25.18740636),ZAA'BEEL SECOND
1250,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,5d9929c32fc9fc000808617c,Amazonico Dubai,25.215337,55.282497,Brazilian Restaurant,27,1958,2236,9.4,,2.0,POINT (55.282497 25.215337),ZAA'BEEL SECOND
1251,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,50191f36e4b0e4c9c6d3d1f0,The Sunken Garden,25.21209262,55.28003884,Hookah Bar,30,2356,4387,9.0,http://www.ritzcarlton.com/en/Properties/DubaiIfc/Dining/Sunken_Garden/Default.htm,1.0,POINT (55.28003884 25.21209262),ZAA'BEEL SECOND
1252,337,ZAA'BEEL SECOND,3,25.20256507,55.29632262,56670d1a38fa31ef785f4155,Intersect by Lexus,25.21353524,55.28310529,Restaurant,10,147,213,8.4,https://www.intersectbylexus.ae,2.0,POINT (55.28310529 25.21353524),ZAA'BEEL SECOND
1253,342,JUMEIRA SECOND,3,25.20086836,55.24026951,519080d9498ef8b46e92e052,Four Seasons Resort Dubai at Jumeirah Beach (منتجع فورسيزونز),25.202167,55.240171,Resort,87,7292,13920,9.5,http://www.fourseasons.com/dubaijb/,,POINT (55.240171 25.202167),JUMEIRA SECOND
1254,342,JUMEIRA SECOND,3,25.20086836,55.24026951,5471b56b498eff738d9539a9,Mercury Lounge,25.20223974,55.23959879,Lounge,63,9227,17179,9.3,http://www.mercurydubai.com,3.0,POINT (55.23959879 25.20223974),JUMEIRA SECOND
1255,342,JUMEIRA SECOND,3,25.20086836,55.24026951,5482d623498e688230ec1f3a,Coya,25.2025813,55.24042975,Peruvian Restaurant,206,7665,10649,9.2,http://www.coyarestaurant.com/dubai,3.0,POINT (55.24042975 25.2025813),JUMEIRA SECOND
1256,342,JUMEIRA SECOND,3,25.20086836,55.24026951,5a5b735a42d8c2565f3efd0c,Scalini,25.20248287,55.2405026,Italian Restaurant,81,3254,4329,9.1,,2.0,POINT (55.2405026 25.20248287),JUMEIRA SECOND
1257,342,JUMEIRA SECOND,3,25.20086836,55.24026951,4e5f5d837d8b67dc90000f6e,Dubai Ladies Club (نادي دبي للسيدات),25.20098088,55.23809604,Beach,49,1985,3749,9.0,http://www.dubailadiesclub.com,,POINT (55.23809604 25.20098088),JUMEIRA SECOND
1258,342,JUMEIRA SECOND,3,25.20086836,55.24026951,5e00aa7b14cd200008ea7ac5,Nammos Dubai,25.202278,55.238231,Beach Bar,31,2262,3200,9.1,,,POINT (55.238231 25.202278),JUMEIRA SECOND
1259,342,JUMEIRA SECOND,3,25.20086836,55.24026951,5494474e498e349305a689e7,Nusr-Et (نصرت),25.202223,55.240285,Steakhouse,372,9558,13150,8.7,http://www.nusr-et.com.tr/en/home.aspx,3.0,POINT (55.240285 25.202223),JUMEIRA SECOND
1260,342,JUMEIRA SECOND,3,25.20086836,55.24026951,575c6540498eed448b029202,Al Falamanki (الفلمنكي),25.199726,55.239519,Café,91,19051,63691,8.7,http://www.alfalamanki.com,1.0,POINT (55.239519 25.199726),JUMEIRA SECOND
1261,342,JUMEIRA SECOND,3,25.20086836,55.24026951,5479fc67498e156b22522bbc,The Spa - Four Season Resort,25.2024463,55.23908834,Spa,6,115,161,8.4,,,POINT (55.23908834 25.2024463),JUMEIRA SECOND
1262,342,JUMEIRA SECOND,3,25.20086836,55.24026951,5471b7dd498e591c7c838f10,Suq Restaurant,25.20259858,55.23934793,Middle Eastern Restaurant,4,205,283,8.4,http://www.fourseasons.com/dubaijb/dining/restaurants/suq/,2.0,POINT (55.23934793 25.20259858),JUMEIRA SECOND
1263,342,JUMEIRA SECOND,3,25.20086836,55.24026951,4bb8b9d27421a5932c06c240,Dubai Ladies Club,25.20116447,55.23806182,Gym / Fitness Center,17,604,1211,8.4,http://dubailadiesclub.com,,POINT (55.23806182 25.20116447),JUMEIRA SECOND
1264,342,JUMEIRA SECOND,3,25.20086836,55.24026951,4dfada1cc65b729732b2a33b,Al Asalla Spa,25.20091222,55.23841004,Spa,5,107,175,8.3,,,POINT (55.23841004 25.20091222),JUMEIRA SECOND
1265,342,JUMEIRA SECOND,3,25.20086836,55.24026951,58657160375c4a72efc204d4,Kabab Erbil Iraqi Restaurant (كباب اربيل العراقي),25.19917492,55.23874242,Iraqi Restaurant,13,480,647,8.3,,,POINT (55.23874242 25.19917492),JUMEIRA SECOND
1266,342,JUMEIRA SECOND,3,25.20086836,55.24026951,5491cf69498e225b493e56c3,Provocateur,25.20256602,55.24036584,Nightclub,10,349,490,8.2,,3.0,POINT (55.24036584 25.20256602),JUMEIRA SECOND
1267,342,JUMEIRA SECOND,3,25.20086836,55.24026951,4e5cd46b183883e00c0d77ed,Samad Al Iraqi Restaurant (مطعم صمد العراقي),25.19824519,55.23821692,Iraqi Restaurant,203,4373,5689,8.4,,2.0,POINT (55.23821692 25.19824519),JUMEIRA SECOND
1268,342,JUMEIRA SECOND,3,25.20086836,55.24026951,4d8a0e575ecdf04dc75cb68a,Sorrow Beach,25.20538656,55.24045734,Beach,0,117,224,8.7,,,POINT (55.24045734 25.20538656),JUMEIRA SECOND
1269,342,JUMEIRA SECOND,3,25.20086836,55.24026951,56b307fc38fabfcea20d6538,Four Seasons Beach,25.20325134,55.2386499,Beach,3,546,844,8.2,,,POINT (55.2386499 25.20325134),JUMEIRA SECOND
1270,342,JUMEIRA SECOND,3,25.20086836,55.24026951,5e063b52429954000895d6ef,Verde,25.202624,55.240667,French Restaurant,11,788,875,8.1,,3.0,POINT (55.240667 25.202624),JUMEIRA SECOND
1271,342,JUMEIRA SECOND,3,25.20086836,55.24026951,556c5815498e03f70a0a529a,The Pool Four Season Resort,25.2025139,55.23877659,Pool,2,147,238,8.1,,,POINT (55.23877659 25.2025139),JUMEIRA SECOND
1272,342,JUMEIRA SECOND,3,25.20086836,55.24026951,5471b6b3498e2e61fb3f56aa,Shai Salon,25.20221808,55.2397336,Tea Room,24,484,779,7.9,,2.0,POINT (55.2397336 25.20221808),JUMEIRA SECOND
1273,342,JUMEIRA SECOND,3,25.20086836,55.24026951,5471b703498eab44b516fbdd,Sea Fu,25.20337007,55.23878509,Seafood Restaurant,13,383,488,8.0,http://www.fourseasons.com/dubaijb/dining/restaurants/sea_fu/,3.0,POINT (55.23878509 25.20337007),JUMEIRA SECOND
1274,342,JUMEIRA SECOND,3,25.20086836,55.24026951,5ac8894f6bdee60dc8dbb943,Alchemy Coffee,25.19500164,55.24496824,Café,35,943,1799,8.5,http://www.alchemydubai.com,1.0,POINT (55.24496824 25.19500164),JUMEIRA SECOND
1275,342,JUMEIRA SECOND,3,25.20086836,55.24026951,51b432dd498ecbc1d0baf315,Masgouf (مسكوف),25.20500464,55.24342221,Middle Eastern Restaurant,117,2299,3134,8.0,http://www.almaskoof.com,2.0,POINT (55.24342221 25.20500464),JUMEIRA SECOND
1276,342,JUMEIRA SECOND,3,25.20086836,55.24026951,56d6e9d5498ed7c65890f1e1,Mikel Coffee Company,25.20613667,55.24339457,Café,22,450,1215,8.1,,1.0,POINT (55.24339457 25.20613667),JUMEIRA SECOND
1277,342,JUMEIRA SECOND,3,25.20086836,55.24026951,54f03fef498e5d065356b561,Saudi Kitchen,25.20643257,55.24361128,Middle Eastern Restaurant,31,1063,1487,7.9,,2.0,POINT (55.24361128 25.20643257),JUMEIRA SECOND
1278,342,JUMEIRA SECOND,3,25.20086836,55.24026951,54d63795498ee59540888efb,typo.,25.20075346,55.24958369,Gift Shop,5,187,230,7.9,,,POINT (55.24958369 25.20075346),JUMEIRA SECOND
1279,343,AL WASL,3,25.1963937,55.25505369,54cabc52498ea0f008aed949,Box Park (بوكس بارك),25.20001016,55.24920909,Plaza,120,7008,12210,9.3,http://boxpark.ae,,POINT (55.24920909 25.20001016),AL WASL
1280,343,AL WASL,3,25.1963937,55.25505369,58c2dbe865be58796203b29b,Roxy Cinemas (روكسي سينما),25.19843623,55.2481654,Movie Theater,14,512,684,8.9,,,POINT (55.2481654 25.19843623),AL WASL
1281,343,AL WASL,3,25.1963937,55.25505369,54df6247498ed36be49ce860,Grom,25.20074249,55.25122179,Ice Cream Shop,21,195,277,8.4,http://www.grom.it,1.0,POINT (55.25122179 25.20074249),AL WASL
1282,343,AL WASL,3,25.1963937,55.25505369,4d5c20de5d15370466bf6ee7,Baskin-Robbins,25.19368813,55.26075175,Ice Cream Shop,5,292,544,8.5,http://www.baskinrobbinsmea.com,1.0,POINT (55.26075175 25.19368813),AL WASL
1283,343,AL WASL,3,25.1963937,55.25505369,54da3473498e925b41cf26ba,Dri Dri,25.20025604,55.24929309,Ice Cream Shop,11,137,190,8.5,,1.0,POINT (55.24929309 25.20025604),AL WASL
1284,343,AL WASL,3,25.1963937,55.25505369,5985890c75a6ea2b6589a79a,Sketch Art Cafe,25.197753,55.248969,Café,9,134,177,8.2,,1.0,POINT (55.248969 25.197753),AL WASL
1285,343,AL WASL,3,25.1963937,55.25505369,5c0180ddc876c8002c82e0ec,Saddle Dubai,25.2047215,55.25257321,Café,9,499,998,9.1,,1.0,POINT (55.25257321 25.2047215),AL WASL
1286,343,AL WASL,3,25.1963937,55.25505369,5823a500a72a0b68171392f2,Dubai Water Canal (قناة دبي المائية),25.186445,55.254158,Canal,26,2080,4716,9.3,,,POINT (55.254158 25.186445),AL WASL
1287,343,AL WASL,3,25.1963937,55.25505369,57a34a32498e5060aed831f4,Amorino,25.20335445,55.26173206,Ice Cream Shop,4,253,366,8.8,http://www.amorino.com,1.0,POINT (55.26173206 25.20335445),AL WASL
1288,343,AL WASL,3,25.1963937,55.25505369,570929e6498ea5a8451962bd,VOX Rooftop Cinema,25.20735655,55.25454486,Movie Theater,16,526,587,9.5,,,POINT (55.25454486 25.20735655),AL WASL
1289,343,AL WASL,3,25.1963937,55.25505369,582c713b68a4a33532694959,% ARABICA,25.20448528,55.26305028,Coffee Shop,233,20353,40717,9.1,https://arabica.coffee,1.0,POINT (55.26305028 25.20448528),AL WASL
1290,343,AL WASL,3,25.1963937,55.25505369,59306db0d7627e1d2ff972e7,Drop,25.19378218,55.24516452,Coffee Shop,47,1406,3001,8.4,,1.0,POINT (55.24516452 25.19378218),AL WASL
1291,343,AL WASL,3,25.1963937,55.25505369,584fbb5694c6906fd22cd597,Sikka Cafe (سكة),25.20314311,55.26189966,Coffee Shop,87,1859,2342,8.4,http://www.sikkadubai.ae,1.0,POINT (55.26189966 25.20314311),AL WASL
1292,343,AL WASL,3,25.1963937,55.25505369,58822853b38b326205a56041,Rue 71 Patisserie & Tearoom,25.20355444,55.26234595,French Restaurant,44,1377,2072,8.5,http://www.rue71.ae,3.0,POINT (55.26234595 25.20355444),AL WASL
1293,343,AL WASL,3,25.1963937,55.25505369,57c98ecb498edb271c18e200,The Green Planet,25.2062389,55.260438,Botanical Garden,41,1213,1291,8.9,,,POINT (55.260438 25.2062389),AL WASL
1294,343,AL WASL,3,25.1963937,55.25505369,53abd811498e24eaf5b1f127,Galleria (غاليريا),25.20719566,55.25421381,Shopping Mall,49,4213,7949,8.9,http://www.galleria-mall.ae,,POINT (55.25421381 25.20719566),AL WASL
1295,343,AL WASL,3,25.1963937,55.25505369,53dfc5c4498ea6f8ec9f1d32,Tasha's (تاشاس),25.20708502,55.25412745,Restaurant,245,3014,5016,8.8,,2.0,POINT (55.25412745 25.20708502),AL WASL
1296,343,AL WASL,3,25.1963937,55.25505369,57f7d7c2498e66b44604f88b,ECLAIR LA PETITE DUCHESSE,25.20356467,55.26223658,Café,12,123,143,8.4,,1.0,POINT (55.26223658 25.20356467),AL WASL
1297,343,AL WASL,3,25.1963937,55.25505369,53993fd1498e67ef85f8611b,Home Bakery (هوم بيكري),25.207378,55.254417,Bakery,338,7686,13610,8.7,http://homebakery.ae,3.0,POINT (55.254417 25.207378),AL WASL
1298,343,AL WASL,3,25.1963937,55.25505369,537f2621498efd6e06f9acae,Slider Station (سلايدر ستيشن),25.20830062,55.25500082,American Restaurant,645,18807,28231,9.1,http://sliderstation.com,3.0,POINT (55.25500082 25.20830062),AL WASL
1299,343,AL WASL,3,25.1963937,55.25505369,58633bbd3e8835567967f600,Simit Sarayı,25.20421953,55.26221774,Bakery,11,258,394,8.4,http://www.simitsarayi.com,1.0,POINT (55.26221774 25.20421953),AL WASL
1300,343,AL WASL,3,25.1963937,55.25505369,540f3cd3498e888bed609de5,Adventure HQ - Galleria,25.2067059,55.25434616,Hobby Shop,3,57,87,8.4,,,POINT (55.25434616 25.2067059),AL WASL
1301,343,AL WASL,3,25.1963937,55.25505369,5268acfb498e429bde00775b,City Walk (سيتي ووك),25.20728398,55.26227901,Shopping Plaza,509,79268,188636,9.4,http://citywalk.ae,,POINT (55.26227901 25.20728398),AL WASL
1302,343,AL WASL,3,25.1963937,55.25505369,5cb70c9e82a750002c7c2ed7,Coca-Cola Arena (دبي أرينا),25.20384209,55.26509285,Concert Hall,2,1034,1187,8.8,https://www.coca-cola-arena.com,,POINT (55.26509285 25.20384209),AL WASL
1303,343,AL WASL,3,25.1963937,55.25505369,55d9719c498e31bd55b2861e,Cocoa Room,25.20826615,55.2549086,Breakfast Spot,105,1481,2058,8.7,http://www.cocoaroom.co,1.0,POINT (55.2549086 25.20826615),AL WASL
1304,343,AL WASL,3,25.1963937,55.25505369,58306672dfa6ff0f03988537,La Ville Hotel & Suites,25.20827849,55.2605913,Hotel,24,1463,3088,9.2,https://www.marriott.com/hotels/travel/dxblv-la-ville-hotel-and-suites-city-walk-dubai-autograph-collection/?y_source=1_MzgxNjYzMy00NDAtbG9jYXRpb24ud2Vic2l0ZQ==,,POINT (55.2605913 25.20827849),AL WASL
1305,343,AL WASL,3,25.1963937,55.25505369,5b3bcea790d1ed003a344433,Five Guys,25.20532258,55.26366466,Burger Joint,1,312,357,8.7,,1.0,POINT (55.26366466 25.20532258),AL WASL
1306,343,AL WASL,3,25.1963937,55.25505369,589dfabb84677a520fe72337,The Roxy Cinemas,25.20718346,55.26350205,Movie Theater,39,4962,6832,9.4,https://www.theroxycinemas.com,,POINT (55.26350205 25.20718346),AL WASL
1307,343,AL WASL,3,25.1963937,55.25505369,54b5298a498eb7bad660bc95,Hub Zero,25.20694017,55.26248904,Arcade,41,2260,2654,8.8,http://www.hubzerodubai.com,,POINT (55.26248904 25.20694017),AL WASL
1308,343,AL WASL,3,25.1963937,55.25505369,57495e2e498e31fbc59fa480,Mattel Play Town,25.207725,55.26231,Indoor Play Area,9,148,212,9.0,,,POINT (55.26231 25.207725),AL WASL
1309,343,AL WASL,3,25.1963937,55.25505369,58d11212d2433261703ba918,Sarabeth’s,25.20724625,55.26543707,Breakfast Spot,340,9249,12630,9.0,http://www.sarabeth.ae,1.0,POINT (55.26543707 25.20724625),AL WASL
1310,343,AL WASL,3,25.1963937,55.25505369,58ec68dd0e0a1e75110ffe3e,L'ETO,25.20845156,55.26168946,Café,211,15016,21836,8.6,http://letocaffe.co.uk,1.0,POINT (55.26168946 25.20845156),AL WASL
1311,343,AL WASL,3,25.1963937,55.25505369,5bd0124b27cbd100253a33c0,Urth Caffe (إيرث كافيه),25.208221,55.263431,Café,52,4139,5545,8.8,http://www.urthcaffe.ae,1.0,POINT (55.263431 25.208221),AL WASL
1312,343,AL WASL,3,25.1963937,55.25505369,56fe9ae9498e4f94e866b107,Farzi Cafe,25.20827329,55.26148235,Indian Restaurant,193,5039,6077,8.5,,3.0,POINT (55.26148235 25.20827329),AL WASL
1313,343,AL WASL,3,25.1963937,55.25505369,57af45aecd1064459f43df46,Mitts & Trays Restaurant and Cafe,25.20803392,55.26289557,Restaurant,124,2611,3281,8.6,http://www.mittsandtrays.com,2.0,POINT (55.26289557 25.20803392),AL WASL
1314,343,AL WASL,3,25.1963937,55.25505369,525417ff11d25ef504f8925c,Starbucks (ستاربكس),25.2108188,55.2584426,Coffee Shop,21,2164,3686,9.0,https://www.alshaya.com/en/brands/food/starbucks/,1.0,POINT (55.2584426 25.2108188),AL WASL
1315,343,AL WASL,3,25.1963937,55.25505369,58656c58ea1c0d0332bdac81,Look Up rooftop bar,25.20829487,55.26074996,Bar,1,185,250,8.4,,2.0,POINT (55.26074996 25.20829487),AL WASL
1316,343,AL WASL,3,25.1963937,55.25505369,58e54754db6cd626309fd00b,The Roxy Cinema Editor's Suite,25.20715271,55.26341159,Movie Theater,1,337,404,8.4,,,POINT (55.26341159 25.20715271),AL WASL
1317,343,AL WASL,3,25.1963937,55.25505369,586e56629343e030f2d7ee08,The Roxy Cinema Director's Lounge,25.2073042,55.26294477,Movie Theater,5,318,370,8.3,,,POINT (55.26294477 25.2073042),AL WASL
1318,343,AL WASL,3,25.1963937,55.25505369,5400ccaa498e6e770c4a2c6f,Godiva,25.209619,55.259349,Chocolate Shop,43,945,1225,8.5,http://localknowledge.client@gmail.com,,POINT (55.259349 25.209619),AL WASL
1319,343,AL WASL,3,25.1963937,55.25505369,58791648469aef4ebf755fdb,smoky garden,25.20779985,55.26151665,Café,15,565,637,8.2,,1.0,POINT (55.26151665 25.20779985),AL WASL
1320,343,AL WASL,3,25.1963937,55.25505369,58bad3031d21ba1e3b5ea8a7,m'oishî,25.2086184,55.26189319,Ice Cream Shop,22,469,560,8.4,,1.0,POINT (55.26189319 25.2086184),AL WASL
1321,343,AL WASL,3,25.1963937,55.25505369,5262783911d29e2c269a9a60,SEPHORA,25.20977712,55.26049666,Cosmetics Shop,7,524,749,8.5,,,POINT (55.26049666 25.20977712),AL WASL
1322,343,AL WASL,3,25.1963937,55.25505369,526de63c498eb308a3b64f29,Physique 57,25.21130069,55.25766564,Gym / Fitness Center,3,88,372,8.7,http://www.physique57.com,,POINT (55.25766564 25.21130069),AL WASL
1323,343,AL WASL,3,25.1963937,55.25505369,597230a32f97ec4733eef658,Falla,25.21011793,55.26032787,Burger Joint,153,9334,11643,8.4,,1.0,POINT (55.26032787 25.21011793),AL WASL
1324,345,BURJ KHALIFA,3,25.19516817,55.27571206,4bce6737fb84c9b636df233e,The Palace Downtown Dubai (فندق القصر),25.19356037,55.27587989,Hotel,172,9337,19763,9.3,http://www.theaddress.com/en/hotels/the-palace-downtown-dubai/index.aspx,,POINT (55.27587989 25.19356037),BURJ KHALIFA
1325,345,BURJ KHALIFA,3,25.19516817,55.27571206,4bd9b02de914a593816957fa,The Dubai Fountain (نافورة دبي),25.19546734,55.27785543,Fountain,620,38604,58176,9.4,http://www.thedubaimall.com/ar/Entertain/TheDubaiFountain.aspx,,POINT (55.27785543 25.19546734),BURJ KHALIFA
1326,345,BURJ KHALIFA,3,25.19516817,55.27571206,4b6c03bcf964a520b61f2ce3,Magnolia Bakery (مخبز مغنوليا),25.19657649,55.27663162,Cupcake Shop,111,1737,2768,9.1,http://www.magnoliabakery.com,2.0,POINT (55.27663162 25.19657649),BURJ KHALIFA
1327,345,BURJ KHALIFA,3,25.19516817,55.27571206,4c8be9c3ed3ab60cfed06221,Armani Lounge,25.19687874,55.27482737,Lounge,45,2826,3546,9.1,http://dubai.armanihotels.com/dine/dine_armani_lounge_en.html,3.0,POINT (55.27482737 25.19687874),BURJ KHALIFA
1328,345,BURJ KHALIFA,3,25.19516817,55.27571206,58a2a9549465dd7e992b99cf,Apple Dubai Mall (متجر آبل),25.1958237,55.277656,Electronics Store,41,4970,6740,9.0,https://www.apple.com/ae/retail/dubaimall,,POINT (55.277656 25.1958237),BURJ KHALIFA
1329,345,BURJ KHALIFA,3,25.19516817,55.27571206,56fce237498e9d66ea49760a,Parker's (باركرز),25.19577735,55.27754254,American Restaurant,357,15659,22402,8.9,http://www.indpt.com,2.0,POINT (55.27754254 25.19577735),BURJ KHALIFA
1330,345,BURJ KHALIFA,3,25.19516817,55.27571206,4e6b7f1b091a37e2ddd9fa7a,Burj Park (حديقة البرج),25.19419622,55.2736669,Park,42,3140,4945,9.3,,,POINT (55.2736669 25.19419622),BURJ KHALIFA
